nom,adresse,code_postal,latitude,longitude,region_source
BEAUMONT SUR OISE,"1, rue Léon Godin, nan, BEAUMONT SUR OISE",95260,,,nan
VILLEPINTE VERT GALANT,"4, pl de la Gare, nan, VILLEPINTE",93420,,,nan
L'ISLE ADAM,"31 bis, Grande Rue, nan, L'ISLE ADAM",95290,,,nan
PARIS ABBESSES,"36 rue Lepic/1, rue Tholozé, nan, PARIS 18",75018,,,nan
PARIS LAFAYETTE,"95, rue Lafayette, nan, PARIS 10",75010,,,nan
DOMONT EZANVILLE,"2, Avenue Jean Rostand, nan, EZANVILLE",95460,,,nan
PARIS JOURDAIN,"117, rue de Belleville, nan, PARIS 19",75019,,,nan
MENNECY,"47, bd Charles de Gaulle, nan, MENNECY",91540,,,nan
ATHIS-MONS ST CHARLES,"1, pl de l'Eglise, nan, ATHIS-MONS",91200,,,nan
PARIS BANQUE PRIVEE VAL DE MARNE,"35, rue du Val de Marne, nan, PARIS",75013,,,nan
FOSSES,"8, pl de la Liberté, nan, FOSSES",95470,,,nan
BRETEUIL SUR NOYE,"14, Avenue du Général Frère, nan, BRETEUIL SUR NOYE",60120,,,nan
CONFLANS STE HONORINE CHENNEVIERES,"217, Avenue du Maréchal Foch, nan, CONFLANS STE HONORINE",78700,,,nan
PARIS RENNES,"94, rue de Rennes, nan, PARIS",75006,,,nan
PARIS PROFESSIONS LIBERALES,"56, bd Saint-Michel, nan, PARIS",75006,,,nan
GENNEVILLIERS,"1, pl Jean Grandel, nan, GENNEVILLIERS",92230,,,nan
CHAMBLY,"Ctre Cial Les Hauts Vents, Rue François Truffaut, CHAMBLY",60230,,,nan
PANTIN EGLISE,"149, Avenue Jean Lolive, nan, PANTIN",93500,,,nan
CENTRE AFFAIRES OISE - VAL D'OISE,"Allée Rosa Luxembourg, Bâtiment Le Michigan - Eragny sur Oise, CERGY",95000,,,nan
PARIS RIVE DROITE CENTRE D'AFFAIRES,"3, cité Paradis, nan, PARIS 10",75010,,,nan
PARIS SUD PRO LIB,"50, avenue Aristide Briand, nan, ANTONY",92160,,,nan
CORBEIL - LE COUDRAY,"14 RUE FERAY, nan, CORBEIL ESSONNES",91100,,,nan
PARIS AG RIVES EN SIGNES,"41, Avenue des Gobelins, nan, PARIS",75013,,,nan
ISSY AG BQ PRIVEE DES HAUTS SEINE,"7-9, rue Auguste Gervais, nan, ISSY LES MOULINEAUX",92130,,,nan
CA RIVES INNOVATION,"80 BOULEVARD AUGUSTE BLANQUI, nan, PARIS CEDEX 13",75013,,,nan
BESANCON REPUBLIQUE,"9, rue de la République, nan, BESANCON",25000,,,nan
MAICHE,"1, rue de la Batheuse, nan, MAICHE",25120,,,nan
MONTBELIARD CENTRE,"27, rue Cuvier, nan, MONTBELIARD",25200,,,nan
ORNANS,"20, rue Jacques Gervais, nan, ORNANS",25290,,,nan
SALINS LES BAINS,"27-29, rue de la République, nan, SALINS LES BAINS",39110,,,nan
HAUTS DE BIENNE MOREZ,"157, rue de la République, MOREZ, HAUTS DE BIENNE",39400,,,nan
POLIGNY,"24, pl des Déportés, nan, POLIGNY",39800,,,nan
LOUHANS,"72, Grande Rue, nan, LOUHANS",71500,,,nan
VALENTIGNEY,"25, Grande Rue, nan, VALENTIGNEY",25700,,,nan
VESOUL,"11, rue Noirot, nan, VESOUL",70000,,,nan
BESANCON ST FERJEUX,"2, rue Ribot, nan, BESANCON",25000,,,nan
HERICOURT,"24, Avenue Léon Jouhaux, nan, HERICOURT",70400,,,nan
ST AMOUR,"4, pl Georges Clemenceau, nan, ST AMOUR",39160,,,nan
BELFORT JEAN JAURES,"59 bis, Avenue Jean Jaurès, nan, BELFORT",90000,,,nan
BELFORT CENTRE,"8 bis, faubourg de Montbéliard, nan, BELFORT",90000,,,nan
TAVAUX,"25, avenue du Président Kennedy, nan, TAVAUX",39500,,,nan
MONTBELIARD HEXAGONE,"4, rue Vivaldi, nan, MONTBELIARD",25200,,,nan
SOCHAUX,"7, rue d'Epinal, nan, SOCHAUX",25600,,,nan
LES ROUSSES,"1, pl Centrale, nan, LES ROUSSES",39220,,,nan
ST VIT,"1bis, rue Charles de Gaulle, nan, ST VIT",25410,,,nan
ECOLE VALENTIN,"35, rue de Chatillon, nan, ECOLE VALENTIN",25480,,,nan
ECOUSSONS,"83, rue de Salins, nan, PONTARLIER",25300,,,nan
BOURG EN BRESSE HERRIOT,"Bd Edouard Herriot, nan, BOURG EN BRESSE",01000,,,nan
BOURG EN BRESSE NOTRE DAME,"12, pl Neuve, nan, BOURG EN BRESSE",01000,,,nan
MACON GAMBETTA,"10, rue de Lyon, nan, MACON",71000,,,nan
VESOUL SUD,"2, Avenue Pasteur, nan, ECHENOZ LA MELINE",70000,,,nan
TOURNUS,"1, pl de l'Hôtel de Ville, nan, TOURNUS",71700,,,nan
DAMPIERRE SUR SALON,"4, rue Alfred Dornier, nan, DAMPIERRE SUR SALON",70180,,,nan
MONTREVEL EN BRESSE,"8, pl du 3 Septembre, nan, MONTREVEL EN BRESSE",01340,,,nan
CLAIRVAUX LES LACS,"52, Grande Rue, nan, CLAIRVAUX LES LACS",39130,,,nan
PIERRE DE BRESSE,"13, pl Comte d'Estampes, nan, PIERRE DE BRESSE",71270,,,nan
L'ISLE SUR LE DOUBS,"24, pl Aristide Briand, nan, L'ISLE SUR LE DOUBS",25250,,,nan
BESANCON HAUTS DU CHAZAL,"20, rue Paul Milleret, CS 12076, BESANCON Cedex",25051,,,nan
VILLERSEXEL,"113, rue du 13 Septembre 1944, nan, VILLERSEXEL",70110,,,nan
VESOUL NORD,"14, rue Claude Monet, nan, VESOUL",70000,,,nan
DIJON TREMOUILLE,"14, bd de la Trémouille, nan, DIJON",21000,,,nan
ARNAY LE DUC,"3, rue Jean Maire, nan, ARNAY LE DUC",21230,,,nan
