Etablissement;Code_Guichet;Nom_Guichet;Rue;Complement_adresse;Ville;Code_Postal;Libellé_Marque;Horaires;Infos_Complementaires;Raison_Sociale;Url_site;Code_URA;ouverture_lundi;ouverture_mardi;ouverture_mercredi;ouverture_jeudi;ouverture_vendredi;ouverture_samedi;ouverture_dimanche;ouverture_lundi_matin;fermeture_lundi_matin;ouverture_lundi_apresmidi;fermeture_lundi_apresmidi;ouverture_mardi_matin;fermeture_mardi_matin;ouverture_mardi_apresmidi;fermeture_mardi_apresmidi;ouverture_mercredi_matin;fermeture_mercredi_matin;ouverture_mercredi_apresmidi;fermeture_mercredi_apresmidi;ouverture_jeudi_matin;fermeture_jeudi_matin;ouverture_jeudi_apresmidi;fermeture_jeudi_apresmidi;ouverture_vendredi_matin;fermeture_vendredi_matin;ouverture_vendredi_apresmidi;fermeture_vendredi_apresmidi;ouverture_samedi_matin;fermeture_samedi_matin;ouverture_samedi_apresmidi;fermeture_samedi_apresmidi;ouverture_dimanche_matin;fermeture_dimanche_matin;ouverture_dimanche_apresmidi;fermeture_dimanche_apresmidi;coordonnees_gps
10907;00017;BIARRITZ;10, rue Mazagran;;BIARRITZ;64200;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00017;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.48245, -1.56246
10907;00018;ANGLET;Résidence Bernain;Pl de la République;ANGLET;64600;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00018;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.48147, -1.50969
10907;00022;SOUSTONS;16, rue Emile Nougaro;;SOUSTONS;40140;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00022;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.75415, -1.3278
10907;00030;PAU;12 bis, rue Latapie;;PAU;64003;;Lu0900121513451800Ma0900121513451800Me0900121513451800Je0900121514451800Ve0900121513451800Sa0000000000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00030;Lu0900121513451800;Ma0900121513451800;Me0900121513451800;Je0900121514451800;Ve0900121513451800;Sa0000000000000000;Di0000000000000000;0900;1215;1345;1800;0900;1215;1345;1800;0900;1215;1345;1800;0900;1215;1445;1800;0900;1215;1345;1800;0000;0000;0000;0000;0000;0000;0000;0000;43.29566, -0.36704
10907;00037;PAU LARTIGUE;248, Avenue Jean Mermoz;;PAU;64000;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00037;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.32442, -0.37941
10907;00038;LONS;Bd du Général de Gaulle;RN 117;LONS;64140;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00038;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.31181, -0.41399
10907;00044;MONT DE MARSAN FOCH;740, Avenue du Maréchal Foch;;MONT DE MARSAN;40000;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00044;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.89723, -0.48964
10907;00046;LANGON;12, pl Kennedy;;LANGON;33210;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00046;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.55309, -0.2496
10907;00050;MERIGNAC CENTRE;466, Avenue de Verdun;;MERIGNAC;33700;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00050;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.84127, -0.64426
10907;00051;OLORON STE MARIE;30, bld des Pyrénées;Quartier Pondeilh;OLORON STE MARIE;64400;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00051;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.19142, -0.61947
10907;00057;TARNOS;27, bd Jacques Duclos;;TARNOS;40220;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00057;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.53694, -1.46087
10907;00063;GUJAN MESTRAS;4, cours de Verdun;;GUJAN MESTRAS;33470;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00063;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.63647, -1.07179
10907;00065;LESPARRE MEDOC;1, cours Georges Mandel;;LESPARRE MEDOC;33340;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00065;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;45.30924, -0.93757
10907;00068;CAMBO LES BAINS;Allée Anne de Neubourg;;CAMBO LES BAINS;64250;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00068;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.35875, -1.39714
10907;00069;ANDERNOS;155, bd de la République;;ANDERNOS;33510;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00069;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.74235, -1.099
10907;00070;LE HAILLAN;Résidence Les Météores;Pl François Mitterrand;LE HAILLAN;33185;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00070;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.88374, -0.67242
10907;00075;ST LOUBES;70, Avenue de la République;;ST LOUBES;33450;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00075;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.91711, -0.4278
10907;00080;ORTHEZ;Pl de la Poustelle;;ORTHEZ;64300;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00080;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.49128, -0.77356
10907;00082;EYSINES GRAND LOUIS;67, Avenue de Saint Médard;;EYSINES;33320;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00082;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.8615, -0.64319
10907;00087;LIBOURNE DE GAULLE;103, Avenue du Général de Gaulle;;LIBOURNE;33500;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00087;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.90368, -0.22302
10907;00095;COUTRAS;6, pl du Château;;COUTRAS;33230;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00095;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;45.04088, -0.1282
10907;00096;AMBARES ET LAGRAVE;22, rue du Président Coty;;AMBARES ET LAGRAVE;33440;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00096;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.92715, -0.49047
10907;00100;SARLAT LA CANEDA SUD;1201, Avenue Simone Veil;;SARLAT LA CANEDA;24200;;Lu0900121513451800Ma0900121513451800Me0900121513451800Je0900121514451800Ve0900121513451800Sa0000000000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00100;Lu0900121513451800;Ma0900121513451800;Me0900121513451800;Je0900121514451800;Ve0900121513451800;Sa0000000000000000;Di0000000000000000;0900;1215;1345;1800;0900;1215;1345;1800;0900;1215;1345;1800;0900;1215;1445;1800;0900;1215;1345;1800;0000;0000;0000;0000;0000;0000;0000;0000;44.87505, 1.22667
10907;00101;CADILLAC;5, place René Gérard;;CADILLAC SUR GARONNE;33410;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00101;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.6359, -0.32247
10907;00102;AUDENGE;18 ter, allée Ernest de Boissière;;AUDENGE;33980;;Lu0000000000000000Ma0900120013451800Me0000000000000000Je0000000000000000Ve0900123013451800Sa0000000000000000Di0000000000000000;Le mardi matin pour toutes opérations. Le mardi après-midi et le vendredi toute la journée sur RDV.;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00102;Lu0000000000000000;Ma0900120013451800;Me0000000000000000;Je0000000000000000;Ve0900123013451800;Sa0000000000000000;Di0000000000000000;0000;0000;0000;0000;0900;1200;1345;1800;0000;0000;0000;0000;0000;0000;0000;0000;0900;1230;1345;1800;0000;0000;0000;0000;0000;0000;0000;0000;44.68374, -1.01566
10907;00123;ST VINCENT DE TYROSSE;53, Avenue Nationale;;ST VINCENT DE TYROSSE;40230;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00123;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;43.66015, -1.30662
10907;00127;FLOIRAC;5, Avenue du Président François Mitterand;;FLOIRAC;33270;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00127;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.83069, -0.52658
10907;00128;PAREMPUYRE;4, espace François Mitterand;;PAREMPUYRE;33290;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00128;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.94888, -0.60415
10907;00133;MORCENX;2, pl Aristide Briand;;MORCENX;40110;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;Le matin pour toutes opérations. L'après-midi uniquement sur rendez-vous.;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00133;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.03319, -0.9106
10907;00214;COGNAC;17, pl Jean Monnet;;COGNAC;16100;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00214;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;45.69308, -0.32665
10907;00218;ANGOULEME;13, Avenue du Général de Gaulle;;ANGOULEME;16000;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00218;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;45.64635, 0.17335
10907;00219;LA COURONNE;2 Impasse La Chapelle de Prade;;LA COURONNE;16400;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00219;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;45.61553, 0.1008
10907;00230;BRIVE LA GAILLARDE;2, Avenue du Président Roosevelt;;BRIVE LA GAILLARDE;19100;;Lu0900121513451800Ma0900121513451800Me0900121513451800Je0900121514451800Ve0900121513451800Sa0000000000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00230;Lu0900121513451800;Ma0900121513451800;Me0900121513451800;Je0900121514451800;Ve0900121513451800;Sa0000000000000000;Di0000000000000000;0900;1215;1345;1800;0900;1215;1345;1800;0900;1215;1345;1800;0900;1215;1445;1800;0900;1215;1345;1800;0000;0000;0000;0000;0000;0000;0000;0000;45.15915, 1.53034
10907;00234;SARLAT LA CANEDA;1, rue de la République;;SARLAT LA CANEDA;24200;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00234;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;44.89089, 1.21522
10907;00237;MALEMORT;30, Avenue Pierre et Marie Curie;;MALEMORT;19360;;Lu0000000000000000Ma0900123013451800Me0900123013451800Je0900123014451800Ve0900123013451800Sa0900123000000000Di0000000000000000;;Banque Populaire Aquitaine Centre Atlantique;https://www.banquepopulaire.fr/bpaca/;00237;Lu0000000000000000;Ma0900123013451800;Me0900123013451800;Je0900123014451800;Ve0900123013451800;Sa0900123000000000;Di0000000000000000;0000;0000;0000;0000;0900;1230;1345;1800;0900;1230;1345;1800;0900;1230;1445;1800;0900;1230;1345;1800;0900;1230;0000;0000;0000;0000;0000;0000;45.16839, 1.55697
